u,g,r,i,z,class,z1,zerr,u-g,g-r,r-i,i-z,class_encoded
19.41658,18.26841,17.77766,17.43515,17.27809,GALAXY,0.08889237,7.414215e-06,1.1481700000000004,0.49074999999999847,0.34251000000000076,0.1570600000000013,0
19.40104,17.96487,17.25877,16.87602,16.631,GALAXY,0.1065709,1.669633e-05,1.436169999999997,0.7061000000000028,0.3827499999999979,0.24502000000000024,0
17.53089,16.24698,16.31968,16.39342,16.43918,STAR,-0.0008123839,3.711122e-06,1.2839099999999988,-0.0727000000000011,-0.07373999999999725,-0.045760000000001355,2
19.50504,17.80395,16.84302,16.39345,16.02913,GALAXY,0.1334913,2.879026e-05,1.7010900000000007,0.9609300000000012,0.4495699999999978,0.36432000000000286,0
16.81207,15.42917,15.38567,15.43271,15.47452,STAR,8.260526e-05,4.236509e-06,1.3828999999999994,0.04349999999999987,-0.04704000000000086,-0.0418099999999999,2
16.57313,14.63301,13.70267,13.23527,12.87591,GALAXY,0.03373485,1.419408e-05,1.9401199999999985,0.930340000000001,0.4673999999999996,0.35936000000000057,0
16.95813,15.90451,15.55547,15.41512,15.37111,STAR,-0.000105643,7.705684e-06,1.0536200000000004,0.34904000000000046,0.14034999999999975,0.044010000000000105,2
18.32365,17.34244,17.03559,16.94295,16.87423,STAR,0.0002049577,1.587912e-05,0.9812100000000008,0.30685000000000073,0.09263999999999939,0.068719999999999,2
18.77576,17.90096,17.57493,17.33905,17.18799,GALAXY,0.03289048,3.691181e-06,0.8747999999999969,0.32603000000000293,0.2358799999999981,0.15106000000000108,0
18.78357,18.46497,18.74522,18.99342,19.29752,STAR,0.0002191501,6.050928e-05,0.3186,-0.2802499999999988,-0.24820000000000064,-0.30409999999999826,2
18.00993,16.29431,15.63008,15.39642,15.26998,STAR,-0.0001988728,7.188498e-06,1.7156200000000013,0.6642299999999999,0.23365999999999865,0.12644000000000055,2
19.49156,17.88062,17.00394,16.57428,16.24288,GALAXY,0.1157828,4.906378e-05,1.6109399999999994,0.8766800000000003,0.4296599999999984,0.33140000000000214,0
17.79749,16.35484,15.64448,15.26937,14.95126,GALAXY,0.03805237,2.385287e-05,1.4426500000000004,0.7103599999999997,0.3751099999999994,0.3181100000000008,0
18.91356,17.04515,16.14631,15.73533,15.38146,GALAXY,0.05497252,1.246652e-05,1.8684100000000008,0.8988399999999999,0.41098000000000035,0.3538699999999988,0
19.32559,18.12053,17.26506,16.83891,16.61559,GALAXY,0.2061197,4.59273e-05,1.2050599999999996,0.8554700000000004,0.4261499999999998,0.22331999999999752,0
19.5482,18.45031,18.03571,17.88115,17.81544,STAR,-0.0001166716,1.754929e-05,1.0978899999999996,0.4146000000000001,0.15456000000000003,0.06571000000000282,2
19.00529,17.11289,16.19538,15.7693,15.42194,GALAXY,0.05458232,1.866619e-05,1.8923999999999985,0.91751,0.4260800000000007,0.3473600000000001,0
18.72578,17.64037,17.46393,17.43974,17.45828,STAR,-5.836815e-05,1.526357e-05,1.0854099999999995,0.1764399999999995,0.024190000000000822,-0.018539999999998003,2
18.87021,17.22746,16.82509,16.38872,16.0888,STAR,9.206027e-05,8.544646e-06,1.6427499999999995,0.4023700000000012,0.43637000000000015,0.2999200000000002,2
19.33377,17.61654,16.96221,16.7104,16.58329,STAR,-6.642858e-05,7.147589e-06,1.7172300000000007,0.6543300000000016,0.251809999999999,0.12710999999999828,2
18.69174,18.10178,17.48753,17.2115,16.94639,GALAXY,0.2719201,1.56658e-05,0.5899599999999978,0.614250000000002,0.27602999999999867,0.26510999999999996,0
19.56505,17.5161,16.543,16.11826,15.78416,GALAXY,0.0956717,2.479475e-05,2.048949999999998,0.9731000000000023,0.4247399999999999,0.3340999999999994,0
17.57402,16.36288,15.9035,15.64013,15.44338,GALAXY,0.03450177,1.066585e-05,1.2111400000000003,0.45938000000000123,0.2633700000000001,0.19674999999999976,0
19.12754,18.68729,18.60164,18.59716,18.71175,STAR,0.0001704994,0.0001581919,0.4402499999999989,0.08565000000000111,0.004480000000000928,-0.11458999999999975,2
17.8126,16.41702,15.80035,15.5102,15.35541,STAR,-0.0001875739,6.367578e-06,1.395579999999999,0.6166700000000009,0.2901500000000006,0.1547900000000002,2
18.37578,17.0604,16.37954,16.0053,15.72254,GALAXY,0.08803836,2.128214e-05,1.3153799999999976,0.6808600000000027,0.37424000000000035,0.2827599999999979,0
19.37347,17.33467,16.37309,15.92871,15.57458,GALAXY,0.05642567,1.701872e-05,2.038800000000002,0.9615799999999979,0.44438000000000066,0.3541300000000014,0
17.30918,15.83576,15.14367,14.83961,14.68258,STAR,9.533551e-05,1.100306e-05,1.4734200000000008,0.6920900000000003,0.3040599999999998,0.15703000000000067,2
19.17519,18.25254,17.91758,17.79388,17.77916,STAR,5.621393e-05,1.40282e-05,0.9226500000000009,0.3349599999999988,0.12369999999999948,0.01472000000000051,2
17.7483,16.42032,15.84407,15.59918,15.46315,STAR,-0.001535544,1.260949e-05,1.3279800000000002,0.5762499999999999,0.24488999999999983,0.13602999999999987,2
19.10235,17.26802,16.47295,16.06092,15.78909,GALAXY,0.06224428,1.262747e-05,1.8343300000000013,0.795069999999999,0.41203000000000145,0.27182999999999957,0
19.47644,18.40656,17.91025,17.5142,17.45042,GALAXY,0.08265354,7.819263e-06,1.0698800000000013,0.4963099999999976,0.39605000000000246,0.06377999999999773,0
18.94323,17.99239,17.62151,17.48682,17.42432,STAR,-0.0005382387,1.091831e-05,0.9508399999999995,0.37087999999999965,0.1346899999999991,0.0625,2
19.57094,19.32933,19.22678,18.86868,18.83886,QSO,1.718825,0.0003304657,0.24161000000000143,0.10254999999999725,0.3581000000000003,0.029820000000000846,1
19.58638,18.92261,18.67771,18.91864,18.61943,QSO,0.7569048,7.510548e-05,0.6637699999999995,0.24489999999999768,-0.24092999999999876,0.29920999999999864,1
19.38356,17.5529,16.68161,16.25833,15.93425,GALAXY,0.05248737,1.238006e-05,1.8306599999999982,0.8712900000000019,0.4232799999999983,0.32408000000000037,0
18.61192,17.4409,17.01764,16.84575,16.95684,GALAXY,0.03080243,8.573379e-06,1.1710200000000022,0.4232599999999991,0.1718900000000012,-0.1110900000000008,0
19.35917,19.11816,18.85217,18.73994,18.52116,QSO,2.08478,0.0004825123,0.24100999999999928,0.2659899999999986,0.11223000000000027,0.21878000000000242,1
17.84012,16.44656,15.93604,15.94865,15.69005,STAR,4.803383e-05,8.803295e-06,1.3935599999999972,0.5105200000000014,-0.012610000000000454,0.2586000000000013,2
18.68695,17.37118,17.39969,17.48049,17.56356,STAR,0.000263458,5.498362e-06,1.3157700000000006,-0.0285100000000007,-0.08079999999999998,-0.08306999999999931,2
19.46026,17.60004,16.68198,16.24981,15.94189,GALAXY,0.08851167,1.858985e-05,1.8602200000000018,0.9180600000000005,0.4321699999999993,0.3079199999999993,0
19.48363,18.40064,17.88854,17.56905,17.40967,GALAXY,0.1100971,9.800809e-06,1.0829900000000023,0.5121000000000002,0.3194899999999983,0.1593800000000023,0
19.09446,17.72714,17.63603,17.61972,17.58093,STAR,-0.0005431529,1.626743e-05,1.367320000000003,0.09110999999999692,0.016310000000000713,0.03879000000000232,2
19.37715,17.01598,16.02737,15.68412,15.49291,STAR,6.657535e-05,7.819989e-06,2.3611700000000013,0.9886099999999978,0.34325000000000117,0.19120999999999988,2
19.10387,17.44761,16.68163,16.35964,16.19453,STAR,-0.0009733347,1.293981e-05,1.6562599999999996,0.7659800000000025,0.32198999999999955,0.16510999999999854,2
18.54852,17.20222,16.54869,16.14815,15.88296,GALAXY,0.04781685,8.514801e-06,1.3462999999999994,0.6535299999999999,0.40053999999999945,0.2651900000000005,0
19.49053,17.45912,16.48312,16.04693,15.6707,GALAXY,0.08856155,2.05388e-05,2.031410000000001,0.9759999999999991,0.43618999999999986,0.3762299999999996,0
17.16577,15.33963,14.5168,14.12128,13.82333,GALAXY,0.03016246,9.104859e-06,1.8261399999999988,0.8228299999999997,0.3955199999999994,0.29795000000000016,0
19.10603,17.71283,17.00799,16.60245,16.32004,GALAXY,0.08377475,1.519741e-05,1.3932000000000002,0.7048400000000008,0.40553999999999846,0.28241000000000227,0
18.2093,17.01429,17.05458,17.11446,17.20002,STAR,-0.001021912,1.199944e-05,1.19501,-0.04029000000000238,-0.05987999999999971,-0.08555999999999742,2
19.07323,17.78666,17.12802,16.78382,16.55444,GALAXY,0.0363124,1.575442e-05,1.2865699999999975,0.6586400000000019,0.3442000000000007,0.22937999999999903,0
19.56898,18.01493,17.2163,16.80159,16.47169,GALAXY,0.06098464,1.858367e-05,1.5540500000000002,0.7986299999999993,0.41470999999999947,0.3299000000000021,0
19.01598,18.0473,17.69878,17.53635,17.51427,STAR,-0.0004818465,1.032973e-05,0.9686799999999991,0.3485200000000006,0.16243000000000052,0.02207999999999899,2
18.82739,16.9056,15.96448,15.54559,15.21157,GALAXY,0.07648257,1.650296e-05,1.9217900000000014,0.9411199999999997,0.4188899999999993,0.33402000000000065,0
19.56211,19.13965,19.16627,19.14044,19.00903,QSO,0.7049569,0.0001228599,0.42246000000000095,-0.026620000000001198,0.02582999999999913,0.13141000000000247,1
17.29355,15.87059,15.34253,15.13873,15.0673,STAR,1.285361e-05,7.808483e-06,1.4229599999999998,0.52806,0.20379999999999932,0.07143000000000121,2
19.23239,17.96802,17.19148,16.77239,16.49445,GALAXY,0.148836,1.298046e-05,1.2643699999999995,0.7765400000000007,0.4190899999999971,0.27794000000000096,0
18.87221,17.53181,16.87409,16.49104,16.21937,GALAXY,0.05133689,9.854461e-06,1.340399999999999,0.6577200000000012,0.3830499999999972,0.2716700000000003,0
19.00713,18.00607,17.66374,17.55457,17.34543,GALAXY,0.003343911,1.151338e-05,1.001059999999999,0.34233000000000047,0.10917000000000243,0.20913999999999788,0
18.96577,17.02461,16.10781,15.65511,15.29641,GALAXY,0.0546694,1.239947e-05,1.94116,0.9167999999999985,0.4527000000000001,0.3587000000000007,0
19.14685,17.93236,17.56642,17.34326,17.25764,GALAXY,0.04870103,6.294723e-06,1.2144900000000014,0.3659399999999984,0.22316000000000003,0.08562000000000225,0
18.46082,16.88613,16.2125,16.02145,15.94964,STAR,-7.071449e-05,8.073619e-06,1.5746899999999968,0.6736300000000028,0.19104999999999706,0.07181000000000104,2
19.45755,18.22717,17.72011,17.38034,17.14365,GALAXY,0.05401395,6.889799e-06,1.2303800000000003,0.5070600000000027,0.3397699999999979,0.2366899999999994,0
17.51451,15.67022,14.82429,14.38176,14.0947,GALAXY,0.07358976,1.524543e-05,1.8442900000000009,0.845930000000001,0.44252999999999965,0.2870600000000003,0
18.48258,16.64349,15.77558,15.37453,15.06857,GALAXY,0.04944032,1.807729e-05,1.8390899999999988,0.8679100000000002,0.4010499999999997,0.3059600000000007,0
19.11149,17.01724,16.13558,15.70335,15.39705,GALAXY,0.07248562,1.367082e-05,2.094249999999999,0.8816600000000001,0.43223000000000056,0.30630000000000024,0
18.98925,17.97176,17.38236,17.03469,16.90555,GALAXY,0.08448969,2.456903e-05,1.0174899999999987,0.5894000000000013,0.34766999999999726,0.1291399999999996,0
19.05273,17.74856,17.76521,17.83987,17.93969,STAR,-0.0002583525,1.085421e-05,1.3041699999999992,-0.0166499999999985,-0.0746600000000015,-0.09981999999999758,2
19.03024,17.70103,17.17392,16.94407,16.85137,STAR,-0.0002662243,9.721306e-06,1.3292099999999998,0.5271100000000004,0.229849999999999,0.09270000000000067,2
17.71882,16.36026,15.76645,15.43435,15.19532,GALAXY,0.03615927,1.583816e-05,1.3585600000000007,0.5938099999999995,0.3321000000000005,0.23902999999999963,0
19.41098,18.03572,17.66111,17.36641,17.28185,GALAXY,0.0616027,5.560996e-06,1.3752599999999973,0.37461000000000055,0.2947000000000024,0.08455999999999975,0
18.26175,16.74073,16.18457,16.00209,15.89713,STAR,-2.28886e-05,8.39649e-06,1.52102,0.5561599999999984,0.18248000000000175,0.10495999999999839,2
18.00251,16.6861,16.12099,15.79678,15.52699,GALAXY,0.04145091,8.906712e-06,1.3164100000000012,0.5651100000000007,0.324209999999999,0.2697900000000004,0
16.72054,15.36281,15.29096,15.30402,15.32343,STAR,-0.0002647941,4.440507e-06,1.35773,0.07184999999999953,-0.013059999999999405,-0.019410000000000593,2
18.68871,17.74377,16.9843,16.53844,16.28551,QSO,0.1491898,4.467278e-05,0.944939999999999,0.7594700000000003,0.4458599999999997,0.25293000000000276,1
13.81633,14.51097,14.62143,28.59086,15.2881,STAR,-0.0002696253,7.065994e-06,-0.6946399999999997,-0.11045999999999978,-13.96943,13.30276,2
18.95852,18.89314,18.85222,18.62681,18.60477,QSO,1.827518,0.0003417483,0.0653800000000011,0.040919999999999845,0.2254100000000001,0.022040000000000504,1
17.46941,16.20991,15.69132,15.50556,15.44352,STAR,4.364728e-05,8.390559e-06,1.2594999999999992,0.5185900000000014,0.18576000000000015,0.06203999999999965,2
18.91859,17.10071,16.17007,15.69183,15.30044,GALAXY,0.03539601,1.400443e-05,1.8178799999999988,0.9306400000000004,0.47823999999999955,0.39138999999999946,0
18.80264,16.73625,15.74673,15.27578,14.87904,GALAXY,0.05656634,1.295027e-05,2.066390000000002,0.9895199999999988,0.4709500000000002,0.3967399999999994,0
19.36715,17.80985,17.02077,16.53647,16.28207,GALAXY,0.1026902,1.655495e-05,1.557299999999998,0.789080000000002,0.4842999999999975,0.2544000000000004,0
17.95021,16.84195,16.7455,16.76103,16.79466,STAR,0.0002283442,1.03927e-05,1.1082599999999978,0.09645000000000081,-0.01553000000000182,-0.033629999999998716,2
17.99847,16.46128,15.71789,15.28836,14.98273,GALAXY,0.04955054,6.648549e-06,1.5371900000000025,0.743389999999998,0.42952999999999975,0.30563000000000073,0
17.62111,16.43866,16.05901,15.83939,15.70178,GALAXY,0.03373276,7.540126e-06,1.1824500000000029,0.37964999999999804,0.21962000000000081,0.13761000000000045,0
19.4501,18.06512,17.37468,16.911,16.62687,GALAXY,0.08128916,7.565661e-06,1.3849799999999988,0.6904399999999988,0.4636800000000001,0.2841300000000011,0
19.44839,18.55911,18.18388,18.05605,17.9843,STAR,-0.0002148548,1.060345e-05,0.8892799999999994,0.37523000000000195,0.12782999999999944,0.07174999999999798,2
19.04365,18.18972,17.87053,17.72339,17.71592,STAR,-0.0003892661,1.398631e-05,0.8539299999999983,0.3191900000000025,0.14714000000000027,0.007469999999997867,2
18.61316,17.35583,16.9378,16.66793,16.48838,GALAXY,0.05320286,8.847161e-06,1.2573299999999996,0.4180300000000017,0.26987000000000094,0.179549999999999,0
19.39952,18.27283,17.52458,17.18153,16.96581,GALAXY,0.1638581,1.995602e-05,1.12669,0.7482499999999987,0.34305000000000163,0.21571999999999747,0
17.69629,16.62817,16.50923,16.49731,16.50351,STAR,-0.0001175215,8.480454e-06,1.0681200000000004,0.11894000000000204,0.01191999999999993,-0.006199999999999761,2
19.35126,18.23411,17.72387,17.48653,17.38867,STAR,-0.0005851584,2.113831e-05,1.1171499999999988,0.5102399999999996,0.23734000000000322,0.09785999999999717,2
17.46654,17.24898,17.06342,17.18049,16.83044,QSO,0.3587664,3.302427e-05,0.21755999999999887,0.18555999999999884,-0.11706999999999823,0.35004999999999953,1
17.60438,16.41143,16.50649,16.61802,16.7211,STAR,-0.0004487834,7.651217e-06,1.1929499999999997,-0.09506000000000014,-0.1115300000000019,-0.1030799999999985,2
18.58093,16.58265,15.6523,15.21919,14.87903,GALAXY,0.07727408,1.505497e-05,1.9982799999999976,0.9303500000000007,0.433110000000001,0.34015999999999913,0
19.13938,18.80513,18.61563,18.39891,18.46612,QSO,1.525396,0.0003335117,0.3342500000000008,0.1894999999999989,0.2167199999999987,-0.06720999999999933,1
17.15988,15.69858,15.11439,14.881,14.76205,STAR,2.459657e-05,8.787344e-06,1.4613000000000014,0.5841899999999995,0.23339,0.11894999999999989,2
18.34629,17.26299,17.03132,16.98377,17.00661,STAR,-7.737648e-05,1.241365e-05,1.0833000000000013,0.2316699999999976,0.04755000000000109,-0.02283999999999864,2
18.6524,17.47921,17.1202,16.87225,16.77818,GALAXY,0.08769833,7.83982e-06,1.1731900000000017,0.35900999999999783,0.24794999999999945,0.0940700000000021,0
19.20626,18.94075,18.7552,18.48214,18.43117,QSO,1.818797,0.0006984266,0.265509999999999,0.18555000000000277,0.2730599999999974,0.050969999999999516,1
18.91446,17.75991,17.29695,16.96656,16.85059,GALAXY,0.06918568,5.821948e-06,1.1545499999999969,0.4629600000000025,0.33038999999999774,0.1159700000000008,0
18.64176,17.52851,17.07685,16.87982,16.82852,STAR,-0.000148094,1.082773e-05,1.1132500000000007,0.4516600000000004,0.1970300000000016,0.05129999999999768,2
19.49209,17.78325,16.88128,16.39785,16.03768,GALAXY,0.1258517,1.540096e-05,1.7088400000000021,0.9019699999999986,0.483430000000002,0.36016999999999655,0
18.53532,17.64751,17.45475,17.36451,17.21896,GALAXY,0.01382783,3.484264e-06,0.8878099999999982,0.19275999999999982,0.09024000000000143,0.14555000000000007,0
17.67403,17.23063,17.26113,17.3196,17.47441,STAR,-5.441569e-05,2.39755e-05,0.4433999999999969,-0.03049999999999997,-0.0584699999999998,-0.15480999999999767,2
18.58165,17.14895,16.49034,16.17669,15.97334,STAR,-6.111324e-05,1.135143e-05,1.4327000000000005,0.6586099999999995,0.3136499999999991,0.20335000000000036,2
18.2219,16.93713,17.1158,17.26276,17.36067,STAR,-0.0003152954,9.826637e-06,1.2847700000000017,-0.17867000000000033,-0.14695999999999998,-0.09790999999999883,2
18.87636,17.55722,17.6942,17.78088,17.8464,STAR,-0.0002454025,1.366928e-05,1.3191399999999973,-0.13697999999999766,-0.0866800000000012,-0.06551999999999936,2
18.81986,17.78323,17.28719,16.87839,16.71144,GALAXY,0.08847313,7.518985e-06,1.0366299999999988,0.4960400000000007,0.4087999999999994,0.16694999999999993,0
18.95063,17.65496,17.14009,16.95187,16.87834,STAR,0.000199135,7.581007e-06,1.2956700000000012,0.5148699999999984,0.18822000000000116,0.0735299999999981,2
17.43773,16.3594,15.76856,15.55828,15.45516,STAR,3.722878e-05,8.403487e-06,1.0783299999999976,0.59084,0.2102800000000009,0.10312000000000054,2
17.76335,16.87144,16.60347,16.49057,16.4648,STAR,-0.0008008462,1.539748e-05,0.8919099999999993,0.26796999999999827,0.11289999999999978,0.025770000000001403,2
16.71681,15.47126,14.50217,14.49065,14.46496,STAR,-0.0002084348,9.976779e-06,1.2455499999999997,0.9690899999999996,0.011519999999999087,0.02569000000000088,2
19.32173,17.36415,16.39896,15.93313,15.58013,GALAXY,0.07040506,1.662853e-05,1.95758,0.9651899999999998,0.46582999999999863,0.35299999999999976,0
18.35976,17.11942,17.05883,17.06911,17.09385,STAR,-0.0007345279,2.335554e-05,1.2403399999999998,0.060590000000001254,-0.010279999999998068,-0.024740000000001316,2
19.05536,17.26602,16.33388,15.79611,15.37509,GALAXY,0.05745737,1.562084e-05,1.7893399999999993,0.9321400000000004,0.5377700000000001,0.4210200000000004,0
17.733,16.31346,15.76904,15.569,15.48448,STAR,-0.0001521189,1.039478e-05,1.4195400000000014,0.5444199999999988,0.20003999999999955,0.08452000000000126,2
18.7358,16.69877,15.73171,15.26054,14.89626,GALAXY,0.04879342,1.181037e-05,2.0370300000000015,0.96706,0.471169999999999,0.3642800000000008,0
19.1446,17.96753,17.44947,17.08889,16.93906,GALAXY,0.08619101,7.578792e-06,1.1770700000000005,0.5180599999999984,0.36058000000000234,0.1498299999999979,0
19.25758,17.97156,17.41873,17.16623,17.04543,STAR,0.0005304149,1.220114e-05,1.2860200000000006,0.5528300000000002,0.2525000000000013,0.12079999999999913,2
18.098,16.48993,15.88665,15.68089,15.58282,STAR,-3.435322e-05,7.605197e-06,1.608069999999998,0.6032800000000016,0.20575999999999972,0.09806999999999988,2
18.26415,17.10877,16.6828,16.48584,16.34667,GALAXY,0.02197843,1.040102e-05,1.155380000000001,0.4259699999999995,0.1969600000000007,0.13917000000000002,0
17.50404,16.38067,16.13589,16.07493,16.07849,GALAXY,0.0,0.0,1.1233700000000013,0.24477999999999867,0.06096000000000146,-0.0035600000000002296,0
19.49016,17.48242,16.4684,16.02952,15.67,GALAXY,0.09278557,2.131424e-05,2.0077399999999983,1.0140200000000021,0.4388799999999975,0.3595200000000016,0
19.29612,18.05725,17.63709,17.37534,17.21671,GALAXY,0.03573292,6.129634e-06,1.2388699999999986,0.4201599999999992,0.26174999999999926,0.15863000000000227,0
19.26077,17.8846,17.3313,17.04627,16.81773,GALAXY,0.04518209,2.00765e-05,1.376170000000002,0.5533000000000001,0.285029999999999,0.22853999999999886,0
18.64079,17.07574,16.40878,16.15393,16.03148,STAR,-0.000220244,9.091258e-06,1.5650499999999994,0.6669599999999996,0.25485000000000113,0.12245000000000061,2
18.82587,17.62941,17.06917,16.70675,16.47972,GALAXY,0.08423491,7.68265e-06,1.1964599999999983,0.5602400000000003,0.3624200000000002,0.22702999999999918,0
18.95112,18.82119,18.63535,18.62395,18.71391,QSO,1.200781,0.0003616626,0.1299299999999981,0.18584000000000245,0.0113999999999983,-0.08995999999999782,1
17.62968,15.7315,14.85681,14.44589,14.11769,GALAXY,0.04379219,8.072977e-06,1.89818,0.8746900000000011,0.41091999999999906,0.3282000000000007,0
19.49894,17.49786,16.42102,15.99222,15.6186,GALAXY,0.1239632,2.302706e-05,2.0010800000000017,1.0768400000000007,0.42879999999999896,0.37361999999999895,0
18.6821,17.09111,16.29919,15.8769,15.54662,GALAXY,0.03428042,1.702779e-05,1.590989999999998,0.7919200000000011,0.4222900000000003,0.33027999999999835,0
19.21686,17.94308,17.52123,17.36052,17.31954,STAR,-5.990369e-05,9.665327e-06,1.2737800000000021,0.42184999999999917,0.16070999999999813,0.04098000000000113,2
17.16404,16.50396,16.47206,16.07908,16.19037,GALAXY,0.06338338,1.110787e-05,0.6600800000000007,0.03190000000000026,0.3929799999999979,-0.11129000000000033,0
19.14502,18.91956,18.79653,18.6122,18.74965,QSO,1.521933,0.0004660506,0.22545999999999822,0.12302999999999997,0.18432999999999922,-0.13744999999999763,1
18.29894,16.27812,15.29507,14.85033,14.50714,GALAXY,0.08840428,1.43839e-05,2.0208200000000005,0.9830500000000004,0.44474000000000125,0.3431899999999999,0
18.2809,17.32332,17.03025,16.90833,16.87977,STAR,-0.0002819415,9.278688e-06,0.9575800000000001,0.29307000000000016,0.12191999999999936,0.02855999999999881,2
19.15375,18.20382,17.8095,17.6746,17.61391,STAR,-7.108167e-05,1.340669e-05,0.9499299999999984,0.39432000000000045,0.13489999999999824,0.06069000000000102,2
19.59443,19.19334,19.12845,19.18847,19.34995,STAR,0.0002189243,0.0001184564,0.40108999999999995,0.06488999999999834,-0.060019999999997964,-0.16148000000000096,2
19.59373,19.43983,19.05165,18.90042,18.9339,QSO,1.390873,0.0003322389,0.15390000000000015,0.38818000000000197,0.1512299999999982,-0.03348000000000084,1
19.54819,19.48841,19.44707,19.25494,19.11674,QSO,2.05082,0.0004608574,0.0597800000000035,0.041339999999998156,0.1921299999999988,0.1382000000000012,1
19.49027,18.54545,18.23398,18.1315,18.12429,STAR,-0.001069732,2.18847e-05,0.94482,0.3114699999999999,0.1024799999999999,0.007210000000000605,2
18.09833,16.91466,16.40204,16.1886,16.10107,STAR,-0.0007724898,1.164951e-05,1.1836699999999993,0.5126200000000019,0.21343999999999852,0.087530000000001,2
17.14499,15.50287,14.79447,14.48456,14.32568,STAR,-0.000570689,1.174197e-05,1.6421200000000002,0.7083999999999993,0.30991000000000035,0.1588799999999999,2
18.3332,17.92643,17.47328,16.93501,16.8152,QSO,0.08356585,6.058533e-05,0.40677000000000163,0.45315000000000083,0.5382700000000007,0.11980999999999753,1
19.30659,18.16559,17.72966,17.40647,17.28878,GALAXY,0.07431696,5.381174e-06,1.1409999999999982,0.4359300000000026,0.3231900000000003,0.11768999999999963,0
17.27248,16.17107,16.38495,16.56989,16.66097,STAR,-0.0002504268,3.75151e-06,1.1014100000000013,-0.21387999999999963,-0.184940000000001,-0.09107999999999805,2
19.08139,18.43628,18.25568,18.22192,18.20398,STAR,6.214262e-05,0.0002277723,0.645109999999999,0.18059999999999832,0.0337600000000009,0.0179399999999994,2
19.56997,17.44946,16.36201,15.82359,15.4506,GALAXY,0.1169517,1.916028e-05,2.120510000000003,1.087449999999997,0.5384200000000021,0.3729899999999997,0
17.89755,16.78058,16.42089,16.22704,16.14128,GALAXY,0.01849263,4.686512e-06,1.1169699999999985,0.3596900000000005,0.1938500000000012,0.0857600000000005,0
18.22911,15.78807,14.79925,14.46051,14.26608,STAR,4.203537e-05,9.737352e-06,2.441039999999999,0.9888199999999987,0.3387400000000014,0.19442999999999877,2
18.65045,17.5605,17.5019,17.50955,17.53785,STAR,-0.0003595439,1.914721e-05,1.0899499999999982,0.058600000000001984,-0.007650000000001711,-0.028299999999997993,2
18.91739,17.41391,16.6543,16.23502,15.96521,GALAXY,0.09147063,9.617734e-06,1.5034799999999997,0.7596100000000021,0.41928000000000054,0.2698099999999979,0
18.87656,16.98475,16.12231,15.71433,15.39111,GALAXY,0.04103751,1.357646e-05,1.891810000000003,0.8624399999999994,0.40797999999999845,0.32322000000000095,0
19.50145,19.11453,19.00502,19.02724,19.18947,STAR,-0.0001017939,1.711701e-05,0.38691999999999993,0.10951000000000022,-0.022220000000000795,-0.16223000000000098,2
17.68056,16.31715,15.83836,15.40844,15.25852,QSO,0.09042433,3.803369e-05,1.3634099999999982,0.4787900000000018,0.4299199999999992,0.14991999999999983,1
19.32752,17.88918,17.0548,16.65068,16.30481,GALAXY,0.1221498,1.701248e-05,1.4383400000000002,0.8343799999999995,0.4041199999999989,0.34587000000000145,0
16.88591,14.97185,14.10541,13.67652,13.35281,GALAXY,0.03541657,1.05663e-05,1.9140599999999992,0.8664400000000008,0.4288899999999991,0.32371000000000016,0
18.63739,16.80261,16.0096,15.62096,15.32985,GALAXY,0.03449839,1.10363e-05,1.8347799999999985,0.7930100000000024,0.38863999999999876,0.29110999999999976,0
19.5116,19.35349,19.32801,19.11843,19.16627,QSO,1.701086,0.0007525075,0.15811000000000064,0.025480000000001723,0.209579999999999,-0.04784000000000077,1
17.01679,15.25222,14.47544,14.14628,14.01052,STAR,0.0002238296,7.07213e-06,1.7645700000000009,0.7767799999999987,0.3291599999999999,0.1357600000000012,2
18.42264,17.47011,17.06995,16.85908,16.70452,GALAXY,0.04335526,9.147472e-06,0.952530000000003,0.4001599999999996,0.2108699999999999,0.15456000000000003,0
18.95153,17.75283,17.26532,16.97444,16.79912,GALAXY,0.09642875,7.471427e-06,1.1987000000000023,0.48751000000000033,0.2908799999999978,0.1753200000000028,0
18.58212,17.46585,16.9621,16.6643,16.44501,GALAXY,0.03995284,8.693767e-06,1.11627,0.5037500000000001,0.29779999999999873,0.21929000000000087,0
18.01922,16.69184,16.10607,15.83433,15.71223,STAR,-0.0009480863,7.948615e-06,1.3273800000000016,0.5857700000000001,0.2717399999999994,0.12209999999999965,2
18.33155,17.034,16.33118,15.86871,15.61815,QSO,0.08139593,3.102735e-05,1.297550000000001,0.7028199999999991,0.4624699999999997,0.2505600000000001,1
17.80582,15.91298,14.97764,14.55605,14.22774,GALAXY,0.07217515,1.443048e-05,1.8928400000000014,0.9353400000000001,0.42158999999999835,0.3283100000000001,0
17.18284,15.96254,15.7206,15.66985,15.69954,STAR,-0.0001157247,1.088545e-05,1.2202999999999982,0.24194000000000138,0.05074999999999896,-0.029690000000000438,2
18.28623,16.2739,15.23662,14.75448,14.3623,GALAXY,0.08447827,1.841244e-05,2.0123299999999986,1.0372800000000009,0.4821400000000011,0.39217999999999975,0
19.18711,18.14885,17.58807,17.2319,17.06019,GALAXY,0.1148301,8.769955e-06,1.038260000000001,0.5607800000000012,0.35616999999999877,0.17171000000000092,0
